1.405, 1.18533, 1.97402, 4.07552
1.41, 1.18743, 1.9881, 4.09595
1.415, 1.18954, 2.00222, 4.11648
1.42, 1.19164, 2.0164, 4.13712
1.425, 1.19373, 2.03062, 4.15785
1.43, 1.19583, 2.0449, 4.17869
1.435, 1.19791, 2.05922, 4.19964
1.44, 1.2, 2.0736, 4.22069
1.445, 1.20208, 2.08802, 4.24185
1.45, 1.20416, 2.1025, 4.26311
1.455, 1.20623, 2.11702, 4.28448
1.46, 1.2083, 2.1316, 4.30595
1.465, 1.21037, 2.14622, 4.32754
1.47, 1.21244, 2.1609, 4.34923
1.475, 1.2145, 2.17562, 4.37103
1.48, 1.21655, 2.1904, 4.39294
1.485, 1.21861, 2.20522, 4.41496
1.49, 1.22066, 2.2201, 4.43709
1.495, 1.2227, 2.23502, 4.45933
1.5, 1.22474, 2.25, 4.48168
1.505, 1.22678, 2.26502, 4.50415
1.51, 1.22882, 2.2801, 4.52673
1.515, 1.23085, 2.29522, 4.54942
1.52, 1.23288, 2.3104, 4.57222
1.525, 1.23491, 2.32562, 4.59514
1.53, 1.23693, 2.3409, 4.61817
1.535, 1.23895, 2.35622, 4.64132
1.54, 1.24097, 2.3716, 4.66458
1.545, 1.24298, 2.38702, 4.68797
1.55, 1.24499, 2.4025, 4.71146
1.555, 1.247, 2.41802, 4.73508
1.56, 1.249, 2.4336, 4.75882
1.565, 1.251, 2.44922, 4.78267
1.57, 1.253, 2.4649, 4.80664
1.575, 1.25499, 2.48062, 4.83074
1.58, 1.25698, 2.4964, 4.85495
1.585, 1.25897, 2.51222, 4.87929
1.59, 1.26095, 2.5281, 4.90374
1.595, 1.26293, 2.54402, 4.92832
1.6, 1.26491, 2.56, 4.95303
1.605, 1.26689, 2.57602, 4.97785
1.61, 1.26886, 2.5921, 5.0028
1.615, 1.27083, 2.60822, 5.02788
1.62, 1.27279, 2.6244, 5.05308
1.625, 1.27475, 2.64062, 5.07841
1.63, 1.27671, 2.6569, 5.10387
1.635, 1.27867, 2.67322, 5.12945
1.64, 1.28062, 2.6896, 5.15516
1.645, 1.28258, 2.70602, 5.181
1.65, 1.28452, 2.7225, 5.20697
1.655, 1.28647, 2.73902, 5.23307
1.66, 1.28841, 2.7556, 5.2593
1.665, 1.29035, 2.77222, 5.28567
1.67, 1.29228, 2.7889, 5.31216
1.675, 1.29422, 2.80562, 5.33879
1.68, 1.29615, 2.8224, 5.36555
1.685, 1.29807, 2.83922, 5.39244
1.69, 1.3, 2.8561, 5.41947
1.695, 1.30192, 2.87302, 5.44664
1.7, 1.30384, 2.89, 5.47394
1.705, 1.30576, 2.90702, 5.50138
1.71, 1.30767, 2.9241, 5.52895
1.715, 1.30958, 2.94122, 5.55667
1.72, 1.31149, 2.9584, 5.58452
1.725, 1.31339, 2.97562, 5.61251
1.73, 1.31529, 2.9929, 5.64065
1.735, 1.31719, 3.01022, 5.66892
1.74, 1.31909, 3.0276, 5.69734
1.745, 1.32098, 3.04502, 5.72589
1.75, 1.32288, 3.06249, 5.75459
1.755, 1.32476, 3.08002, 5.78344
1.76, 1.32665, 3.09759, 5.81243
1.765, 1.32853, 3.11522, 5.84156
1.77, 1.33041, 3.13289, 5.87084
1.775, 1.33229, 3.15062, 5.90027
1.78, 1.33417, 3.16839, 5.92985
1.785, 1.33604, 3.18622, 5.95957
1.79, 1.33791, 3.20409, 5.98944
1.795, 1.33978, 3.22202, 6.01947
1.8, 1.34164, 3.23999, 6.04964
1.805, 1.3435, 3.25802, 6.07996
1.81, 1.34536, 3.27609, 6.11044
1.815, 1.34722, 3.29422, 6.14107
1.82, 1.34907, 3.31239, 6.17185
1.825, 1.35093, 3.33062, 6.20279
1.83, 1.35277, 3.34889, 6.23388
1.835, 1.35462, 3.36722, 6.26512
1.84, 1.35647, 3.38559, 6.29653
1.845, 1.35831, 3.40402, 6.32809
1.85, 1.36015, 3.42249, 6.35981
1.855, 1.36198, 3.44102, 6.39169
1.86, 1.36382, 3.45959, 6.42373
1.865, 1.36565, 3.47822, 6.45593
1.87, 1.36748, 3.49689, 6.48829
1.875, 1.36931, 3.51562, 6.52081
1.88, 1.37113, 3.53439, 6.55349
1.885, 1.37295, 3.55322, 6.58634
1.89, 1.37477, 3.57209, 6.61936
1.895, 1.37659, 3.59102, 6.65254
1.9, 1.3784, 3.60999, 6.68588
1.905, 1.38022, 3.62902, 6.7194
1.91, 1.38203, 3.64809, 6.75308
1.915, 1.38383, 3.66722, 6.78693
1.92, 1.38564, 3.68639, 6.82095
1.925, 1.38744, 3.70562, 6.85514
1.93, 1.38924, 3.72489, 6.8895
1.935, 1.39104, 3.74422, 6.92403
1.94, 1.39284, 3.76359, 6.95874
1.945, 1.39463, 3.78302, 6.99362
1.95, 1.39642, 3.80249, 7.02868
1.955, 1.39821, 3.82202, 7.06391
1.96, 1.4, 3.84159, 7.09932
1.965, 1.40178, 3.86122, 7.1349
1.97, 1.40357, 3.88089, 7.17066
1.975, 1.40535, 3.90062, 7.20661
1.98, 1.40712, 3.92039, 7.24273
1.985, 1.4089, 3.94022, 7.27904
1.99, 1.41067, 3.96009, 7.31552
1.995, 1.41244, 3.98002, 7.35219
2, 1.41421, 3.99999, 7.38904
2.005, 1.41598, 4.02002, 7.42608
2.01, 1.41774, 4.04009, 7.46331
2.015, 1.41951, 4.06022, 7.50072
2.02, 1.42127, 4.0804, 7.53832
2.025, 1.42302, 4.10062, 7.5761
2.03, 1.42478, 4.1209, 7.61408
2.035, 1.42653, 4.14122, 7.65225
2.04, 1.42829, 4.1616, 7.6906
2.045, 1.43003, 4.18202, 7.72915
2.05, 1.43178, 4.2025, 7.7679
2.055, 1.43353, 4.22302, 7.80683
2.06, 1.43527, 4.2436, 7.84597
2.065, 1.43701, 4.26422, 7.8853
2.07, 1.43875, 4.2849, 7.92482
2.075, 1.44049, 4.30563, 7.96455
2.08, 1.44222, 4.3264, 8.00447
2.085, 1.44395, 4.34723, 8.04459
2.09, 1.44568, 4.3681, 8.08492
2.095, 1.44741, 4.38903, 8.12545
2.1, 1.44914, 4.41, 8.16617
2.105, 1.45086, 4.43103, 8.20711
2.11, 1.45258, 4.4521, 8.24825
2.115, 1.4543, 4.47323, 8.28959
2.12, 1.45602, 4.4944, 8.33115
2.125, 1.45774, 4.51563, 8.37291
2.13, 1.45945, 4.53691, 8.41488
2.135, 1.46116, 4.55823, 8.45706
2.14, 1.46287, 4.57961, 8.49945
2.145, 1.46458, 4.60103, 8.54206
2.15, 1.46629, 4.62251, 8.58487
2.155, 1.46799, 4.64403, 8.62791
2.16, 1.46969, 4.66561, 8.67115
2.165, 1.47139, 4.68723, 8.71462
2.17, 1.47309, 4.70891, 8.7583
2.175, 1.47479, 4.73064, 8.80221
2.18, 1.47648, 4.75241, 8.84633
2.185, 1.47818, 4.77424, 8.89067
2.19, 1.47987, 4.79611, 8.93524
2.195, 1.48155, 4.81804, 8.98003
2.2, 1.48324, 4.84001, 9.02504
2.205, 1.48493, 4.86204, 9.07028
2.21, 1.48661, 4.88411, 9.11574
2.215, 1.48829, 4.90624, 9.16144
2.22, 1.48997, 4.92841, 9.20736
2.225, 1.49164, 4.95064, 9.25352
2.23, 1.49332, 4.97292, 9.2999
2.235, 1.49499, 4.99524, 9.34652
2.24, 1.49666, 5.01762, 9.39337
2.245, 1.49833, 5.04004, 9.44045
2.25, 1.5, 5.06252, 9.48777
2.255, 1.50167, 5.08504, 9.53533
2.26, 1.50333, 5.10762, 9.58313
2.265, 1.50499, 5.13024, 9.63117
2.27, 1.50665, 5.15292, 9.67944
2.275, 1.50831, 5.17565, 9.72796
2.28, 1.50997, 5.19842, 9.77673
2.285, 1.51162, 5.22125, 9.82573
2.29, 1.51328, 5.24412, 9.87499
2.29501, 1.51493, 5.26705, 9.92449
2.30001, 1.51658, 5.29002, 9.97423
2.30501, 1.51822, 5.31305, 10.0242
2.31001, 1.51987, 5.33613, 10.0745
2.31501, 1.52151, 5.35925, 10.125
2.32001, 1.52316, 5.38243, 10.1757
2.32501, 1.5248, 5.40565, 10.2267
2.33001, 1.52644, 5.42893, 10.278
2.33501, 1.52807, 5.45225, 10.3295
2.34001, 1.52971, 5.47563, 10.3813
2.34501, 1.53134, 5.49905, 10.4333
2.35001, 1.53297, 5.52253, 10.4856
2.35501, 1.5346, 5.54606, 10.5382
2.36001, 1.53623, 5.56963, 10.591
2.36501, 1.53786, 5.59326, 10.6441
2.37001, 1.53948, 5.61693, 10.6975
2.37501, 1.54111, 5.64066, 10.7511
2.38001, 1.54273, 5.66443, 10.805
2.38501, 1.54435, 5.68826, 10.8591
2.39001, 1.54596, 5.71213, 10.9136
2.39501, 1.54758, 5.73606, 10.9683
2.40001, 1.5492, 5.76004, 11.0233
2.40501, 1.55081, 5.78406, 11.0785
2.41001, 1.55242, 5.80814, 11.134
2.41501, 1.55403, 5.83226, 11.1899
2.42001, 1.55564, 5.85644, 11.2459
2.42501, 1.55724, 5.88066, 11.3023
2.43001, 1.55885, 5.90494, 11.359
2.43501, 1.56045, 5.92927, 11.4159
2.44001, 1.56205, 5.95364, 11.4731
2.44501, 1.56365, 5.97807, 11.5306
2.45001, 1.56525, 6.00254, 11.5884
2.45501, 1.56685, 6.02707, 11.6465
2.46001, 1.56844, 6.05164, 11.7049
2.46501, 1.57003, 6.07627, 11.7636
2.47001, 1.57163, 6.10094, 11.8226
2.47501, 1.57322, 6.12567, 11.8818
2.48001, 1.5748, 6.15045, 11.9414
2.48501, 1.57639, 6.17527, 12.0012
2.49001, 1.57798, 6.20015, 12.0614
2.49501, 1.57956, 6.22507, 12.1219
2.50001, 1.58114, 6.25005, 12.1826
2.50501, 1.58272, 6.27507, 12.2437
2.51001, 1.5843, 6.30015, 12.3051
2.51501, 1.58588, 6.32528, 12.3667
2.52001, 1.58745, 6.35045, 12.4287
2.52501, 1.58903, 6.37568, 12.491
2.53001, 1.5906, 6.40095, 12.5536
2.53501, 1.59217, 6.42628, 12.6166
2.54001, 1.59374, 6.45165, 12.6798
2.54501, 1.59531, 6.47708, 12.7434
2.55001, 1.59688, 6.50256, 12.8072
2.55501, 1.59844, 6.52808, 12.8714
2.56001, 1.6, 6.55366, 12.936
2.56501, 1.60157, 6.57928, 13.0008
2.57001, 1.60313, 6.60496, 13.066
2.57501, 1.60468, 6.63068, 13.1315
2.58001, 1.60624, 6.65646, 13.1973
2.58501, 1.6078, 6.68229, 13.2634
2.59001, 1.60935, 6.70816, 13.3299
2.59501, 1.6109, 6.73409, 13.3967
2.60001, 1.61246, 6.76006, 13.4639
2.60501, 1.614, 6.78609, 13.5314
2.61001, 1.61555, 6.81216, 13.5992
2.61501, 1.6171, 6.83829, 13.6674
2.62001, 1.61865, 6.86447, 13.7359
2.62501, 1.62019, 6.89069, 13.8047
2.63001, 1.62173, 6.91697, 13.8739
2.63501, 1.62327, 6.94329, 13.9435
2.64001, 1.62481, 6.96967, 14.0134
2.64501, 1.62635, 6.99609, 14.0836
2.65001, 1.62789, 7.02257, 14.1542
2.65501, 1.62942, 7.0491, 14.2252
2.66001, 1.63095, 7.07567, 14.2965
2.66501, 1.63249, 7.1023, 14.3681
2.67001, 1.63402, 7.12897, 14.4402
2.67501, 1.63555, 7.1557, 14.5125
2.68001, 1.63707, 7.18247, 14.5853
2.68501, 1.6386, 7.2093, 14.6584
2.69001, 1.64013, 7.23618, 14.7319
2.69501, 1.64165, 7.2631, 14.8057
2.70001, 1.64317, 7.29008, 14.8799
2.70501, 1.64469, 7.3171, 14.9545
2.71001, 1.64621, 7.34418, 15.0295
2.71501, 1.64773, 7.3713, 15.1048
2.72001, 1.64925, 7.39848, 15.1805
2.72501, 1.65076, 7.42571, 15.2566
2.73002, 1.65228, 7.45298, 15.3331
2.73502, 1.65379, 7.48031, 15.41
2.74002, 1.6553, 7.50768, 15.4872
2.74502, 1.65681, 7.53511, 15.5649
2.75002, 1.65832, 7.56259, 15.6429
2.75502, 1.65982, 7.59011, 15.7213
2.76002, 1.66133, 7.61769, 15.8001
2.76502, 1.66283, 7.64531, 15.8793
2.77002, 1.66434, 7.67299, 15.9589
2.77502, 1.66584, 7.70071, 16.0389
2.78002, 1.66734, 7.72849, 16.1193
2.78502, 1.66884, 7.75632, 16.2001
2.79002, 1.67033, 7.78419, 16.2813
2.79502, 1.67183, 7.81212, 16.3629
2.80002, 1.67333, 7.84009, 16.4449
2.80502, 1.67482, 7.86812, 16.5274
2.81002, 1.67631, 7.89619, 16.6102
2.81502, 1.6778, 7.92432, 16.6935
2.82002, 1.67929, 7.9525, 16.7771
2.82502, 1.68078, 7.98072, 16.8612
2.83002, 1.68227, 8.009, 16.9458
2.83502, 1.68375, 8.03732, 17.0307
2.84002, 1.68524, 8.0657, 17.1161
2.84502, 1.68672, 8.09413, 17.2019
2.85002, 1.6882, 8.1226, 17.2881
2.85502, 1.68968, 8.15113, 17.3747
2.86002, 1.69116, 8.1797, 17.4618
2.86502, 1.69264, 8.20833, 17.5494
2.87002, 1.69411, 8.237, 17.6373
2.87502, 1.69559, 8.26573, 17.7257
2.88002, 1.69706, 8.29451, 17.8146
2.88502, 1.69853, 8.32333, 17.9039
2.89002, 1.70001, 8.35221, 17.9936
2.89502, 1.70148, 8.38113, 18.0838
2.90002, 1.70294, 8.41011, 18.1745
2.90502, 1.70441, 8.43914, 18.2656
2.91002, 1.70588, 8.46821, 18.3572
2.91502, 1.70734, 8.49734, 18.4492
2.92002, 1.70881, 8.52651, 18.5416
2.92502, 1.71027, 8.55574, 18.6346
2.93002, 1.71173, 8.58501, 18.728
2.93502, 1.71319, 8.61434, 18.8219
2.94002, 1.71465, 8.64372, 18.9162
2.94502, 1.71611, 8.67314, 19.011
2.95002, 1.71756, 8.70262, 19.1063
2.95502, 1.71902, 8.73214, 19.2021
2.96002, 1.72047, 8.76172, 19.2984
2.96502, 1.72192, 8.79135, 19.3951
2.97002, 1.72337, 8.82102, 19.4923
2.97502, 1.72482, 8.85075, 19.59
2.98002, 1.72627, 8.88052, 19.6882
2.98502, 1.72772, 8.91035, 19.7869
2.99002, 1.72917, 8.94023, 19.8861
2.99502, 1.73061, 8.97015, 19.9858
3.00002, 1.73206, 9.00013, 20.086
3.00502, 1.7335, 9.03015, 20.1866
3.01002, 1.73494, 9.06023, 20.2878
3.01502, 1.73638, 9.09036, 20.3895
3.02002, 1.73782, 9.12053, 20.4917
3.02502, 1.73926, 9.15076, 20.5945
3.03002, 1.7407, 9.18103, 20.6977
3.03502, 1.74213, 9.21136, 20.8014
3.04002, 1.74357, 9.24173, 20.9057
3.04502, 1.745, 9.27216, 21.0105
3.05002, 1.74643, 9.30264, 21.1158
3.05502, 1.74786, 9.33316, 21.2217
3.06002, 1.74929, 9.36374, 21.328
3.06502, 1.75072, 9.39436, 21.4349
3.07002, 1.75215, 9.42504, 21.5424
3.07502, 1.75357, 9.45577, 21.6504
3.08002, 1.755, 9.48654, 21.7589
3.08502, 1.75642, 9.51737, 21.868
3.09002, 1.75785, 9.54824, 21.9776
3.09502, 1.75927, 9.57917, 22.0878
3.10002, 1.76069, 9.61015, 22.1985
3.10502, 1.76211, 9.64117, 22.3097
3.11002, 1.76353, 9.67225, 22.4216
3.11502, 1.76494, 9.70337, 22.534
3.12002, 1.76636, 9.73455, 22.6469
3.12502, 1.76777, 9.76578, 22.7604
3.13002, 1.76919, 9.79705, 22.8745
3.13502, 1.7706, 9.82838, 22.9892
